#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: Sep 5, 2021 - Sep 11, 2021"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
https://www.scotiawealthmanagement.com/ca/en/home/about-us.html,131
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html,128
https://www.scotiawealthmanagement.com/mx/es/pagina-principal.html,127
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html,125
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre.html,114
https://www.scotiawealthmanagement.com/ca/fr/accueil.html,105
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclid=EAIa,92
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation.html,84
https://www.scotiawealthmanagement.com/ca/en/home/total-wealth-planning.html,76
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/private-investment-counsel.h,75
https://www.scotiawealthmanagement.com/intl/en/home.html,57
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/foundations.html,57
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclid=Cj0K,56
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclid=CjwK,54
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation/application-proc,47
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-de-inversian.html,30
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/banca-privada.html,28
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/thank-you.html,27
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,27
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,25
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/about-us.html,24
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclsrc=aw.,22
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/knowledge-centre/e,20
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,18
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/forms-and-documents.html,17
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/tax-slips-checklist.html,14
https://www.scotiawealthmanagement.com/intl/en/home/about-us.html,14
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/conflicts-of-interest.html,14
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-financieras.html,13
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/gestin-de-inversiones.html,13
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/career-and-busines,12
https://www.scotiawealthmanagement.com/ca/fr/accueil/gestion-de-placements/scotiamcleod.html,12
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?gclsrc=aw.ds&gclid=EAIa,12
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/nuestra-identidad.html,12
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/complaint-handling-procedures.html,11
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/contacte-su-oficina-local.html,11
https://www.scotiawealthmanagement.com/intl/en/home/investment-management.html,10
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/knowledge-centre.h,10
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?gclsrc=aw.ds&gclid=Cj0K,10
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/important-tax-dates.html,10
https://www.scotiawealthmanagement.com/intl/en/home/wealth-structuring-and-trust.html,9
https://dispatcherauthor02-eus2.prod.pbb59s.333az.net/content/swm/swm/ca-new/en/resource-centre/scot,8


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: Sep 5, 2021 - Sep 11, 2021"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),111,
inmuebles,7,0
melissa plunkett,5,0
erick wong,5,0
anthony siggia,3,0
international,2,1
retirement planning,2,0
malcolm,2,0
bns group rsp,2,0
physicians,2,0
phone number,2,0
financial advisors,1,23
paperless statements,1,10
retirement,1,5
philanthropie,1,4
managing director,1,4
scotia capital,1,2
etf,1,2
james,1,2
careers,1,1
cutten foundation,1,1
loans,1,1
alice and murray,1,1
family trust,1,1
jp bickel,1,1
accessibility,1,1
pursuits travel,1,1
pinnacle program,1,1
estate planning,1,1
relación con inversionistas,1,1
foreign exchange rates,1,1
wills,1,1
private banker,1,1
retirement income,1,0
scotiamcleod employee directory,1,0
student offers,1,0
private banking for physicians,1,0
branch locator,1,0
fx,1,0
erick kah - leong wong,1,0
letter of direction,1,0
career,1,0
gordon foundation,1,0
life ins,1,0
peterborough,1,0
sbankmp,1,0
relacikón con inversionistas,1,0
shane ogaki,1,0
foregin exchange rates,1,0
welcome kit,1,0
janice evans,1,0


